entry_index,exit_index,entry_time,exit_time,position,entry_price,exit_price,pnl,size,equity_after,exit_reason
2087,2093,2010-05-11 05:00:00,2010-05-11 11:00:00,long,4342.5,4371.5,6670.0,230,999826.25,take_profit
2097,2098,2010-05-11 15:00:00,2010-05-11 16:00:00,long,4358.5,4352.0,-1488.5,229,1006496.25,stop_loss
2100,2104,2010-05-11 19:00:00,2010-05-11 23:00:00,long,4349.0,4344.25,-1087.75,229,1005007.75,stop_loss
2105,2108,2010-05-12 00:00:00,2010-05-12 03:00:00,long,4339.75,4358.75,4370.0,230,1003920.0,take_profit
2111,2114,2010-05-12 06:00:00,2010-05-12 09:00:00,long,4360.75,4380.25,4465.5,229,1008290.0,take_profit
2118,2127,2010-05-12 13:00:00,2010-05-12 23:00:00,long,4386.25,4390.25,908.0,227,1012755.5,eod
2128,2139,2010-05-13 00:00:00,2010-05-13 11:00:00,long,4391.25,4383.0,-1872.75,227,1013663.5,stop_loss
2140,2143,2010-05-13 12:00:00,2010-05-13 15:00:00,long,4384.0,4363.5,-4674.0,228,1011790.75,stop_loss
2144,2150,2010-05-13 16:00:00,2010-05-13 23:00:00,long,4365.5,4367.5,458.0,229,1007116.75,eod
2153,2154,2010-05-14 02:00:00,2010-05-14 03:00:00,long,4370.5,4363.75,-1539.0,228,1007574.75,stop_loss
2155,2156,2010-05-14 04:00:00,2010-05-14 05:00:00,long,4358.25,4354.25,-916.0,229,1006035.75,eow
2157,2158,2010-05-14 06:00:00,2010-05-14 07:00:00,long,4357.5,4355.0,-572.5,229,1005119.75,eow
2160,2161,2010-05-14 09:00:00,2010-05-14 10:00:00,long,4324.0,4327.75,866.25,231,1004547.25,eow
2163,2164,2010-05-14 12:00:00,2010-05-14 13:00:00,long,4318.75,4312.75,-1386.0,231,1005413.5,stop_loss
2165,2166,2010-05-14 14:00:00,2010-05-14 15:00:00,long,4314.25,4327.25,3003.0,231,1004027.5,take_profit
2173,2178,2010-05-16 23:00:00,2010-05-17 04:00:00,long,4307.75,4325.25,4060.0,232,1007030.5,take_profit
2181,2182,2010-05-17 07:00:00,2010-05-17 08:00:00,long,4335.75,4326.75,-2070.0,230,1011090.5,stop_loss
2183,2185,2010-05-17 09:00:00,2010-05-17 11:00:00,long,4326.25,4309.25,-3927.0,231,1009020.5,stop_loss
2187,2189,2010-05-17 13:00:00,2010-05-17 15:00:00,long,4312.75,4333.5,4793.25,231,1005093.5,take_profit
2194,2196,2010-05-17 21:00:00,2010-05-17 23:00:00,long,4330.25,4332.75,575.0,230,1009886.75,eod
2198,2205,2010-05-18 01:00:00,2010-05-18 08:00:00,long,4333.75,4348.75,3450.0,230,1010461.75,take_profit
2206,2207,2010-05-18 09:00:00,2010-05-18 10:00:00,long,4345.0,4322.25,-5232.5,230,1013911.75,stop_loss
2208,2210,2010-05-18 11:00:00,2010-05-18 13:00:00,long,4319.0,4308.75,-2367.75,231,1008679.25,stop_loss
2211,2214,2010-05-18 14:00:00,2010-05-18 18:00:00,long,4303.25,4298.5,-1102.0,232,1006311.5,stop_loss
2216,2219,2010-05-18 20:00:00,2010-05-18 23:00:00,long,4292.25,4298.25,1392.0,232,1005209.5,eod
2221,2224,2010-05-19 01:00:00,2010-05-19 04:00:00,long,4302.25,4291.0,-2610.0,232,1006601.5,stop_loss
2225,2228,2010-05-19 05:00:00,2010-05-19 08:00:00,long,4286.75,4305.75,4427.0,233,1003991.5,take_profit
2231,2232,2010-05-19 11:00:00,2010-05-19 12:00:00,long,4278.5,4293.5,3495.0,233,1008418.5,take_profit
2235,2242,2010-05-19 15:00:00,2010-05-19 23:00:00,long,4291.0,4287.75,-757.25,233,1011913.5,eod
2244,2249,2010-05-20 01:00:00,2010-05-20 06:00:00,long,4281.75,4274.75,-1631.0,233,1011156.25,stop_loss
2251,2253,2010-05-20 08:00:00,2010-05-20 10:00:00,long,4253.0,4238.25,-3466.25,235,1009525.25,stop_loss
2254,2255,2010-05-20 11:00:00,2010-05-20 12:00:00,long,4240.25,4218.75,-5052.5,235,1006059.0,stop_loss
2256,2258,2010-05-20 13:00:00,2010-05-20 15:00:00,long,4236.75,4220.5,-3835.0,236,1001006.5,stop_loss
2260,2264,2010-05-20 18:00:00,2010-05-20 22:00:00,long,4212.5,4228.0,3673.5,237,997171.5,take_profit
2268,2269,2010-05-21 02:00:00,2010-05-21 03:00:00,long,4233.75,4227.5,-1475.0,236,1000845.0,stop_loss
2270,2271,2010-05-21 04:00:00,2010-05-21 05:00:00,long,4227.0,4225.5,-354.0,236,999370.0,eow
2275,2276,2010-05-21 09:00:00,2010-05-21 10:00:00,long,4224.5,4226.0,354.0,236,999016.0,eow
2277,2278,2010-05-21 11:00:00,2010-05-21 12:00:00,long,4248.0,4240.75,-1703.75,235,999370.0,stop_loss
2281,2282,2010-05-21 15:00:00,2010-05-21 16:00:00,long,4241.5,4238.75,-646.25,235,997666.25,eod
2289,2293,2010-05-24 00:00:00,2010-05-24 04:00:00,long,4234.0,4229.75,-1003.0,236,997020.0,stop_loss
2294,2297,2010-05-24 05:00:00,2010-05-24 08:00:00,long,4225.25,4238.25,3068.0,236,996017.0,take_profit
2298,2301,2010-05-24 09:00:00,2010-05-24 12:00:00,long,4243.5,4259.25,3701.25,235,999085.0,take_profit
2303,2304,2010-05-24 14:00:00,2010-05-24 15:00:00,long,4253.5,4233.75,-4641.25,235,1002786.25,stop_loss
2305,2307,2010-05-24 16:00:00,2010-05-24 19:00:00,long,4228.5,4224.0,-1062.0,236,998145.0,stop_loss
2308,2311,2010-05-24 20:00:00,2010-05-24 23:00:00,long,4215.5,4206.25,-2192.25,237,997083.0,stop_loss
2314,2317,2010-05-25 02:00:00,2010-05-25 05:00:00,long,4194.25,4189.75,-1071.0,238,994890.75,stop_loss
2318,2320,2010-05-25 06:00:00,2010-05-25 08:00:00,long,4198.5,4192.25,-1487.5,238,993819.75,stop_loss
2322,2326,2010-05-25 10:00:00,2010-05-25 14:00:00,long,4196.25,4217.25,4998.0,238,992332.25,take_profit
2330,2332,2010-05-25 19:00:00,2010-05-25 21:00:00,long,4253.25,4239.0,-3348.75,235,997330.25,stop_loss
2333,2334,2010-05-25 22:00:00,2010-05-25 23:00:00,long,4242.25,4246.25,940.0,235,993981.5,eod
2337,2344,2010-05-26 02:00:00,2010-05-26 09:00:00,long,4239.75,4264.0,5698.75,235,994921.5,take_profit
2347,2349,2010-05-26 12:00:00,2010-05-26 14:00:00,long,4254.25,4239.0,-3583.75,235,1000620.25,stop_loss
2350,2352,2010-05-26 15:00:00,2010-05-26 18:00:00,long,4216.25,4209.0,-1718.25,237,997036.5,stop_loss
2353,2357,2010-05-26 19:00:00,2010-05-26 23:00:00,long,4214.0,4224.25,2429.25,237,995318.25,eod
2358,2362,2010-05-27 00:00:00,2010-05-27 04:00:00,long,4233.75,4247.0,3127.0,236,997747.5,take_profit
2363,2364,2010-05-27 05:00:00,2010-05-27 06:00:00,long,4260.0,4255.25,-1111.5,234,1000874.5,stop_loss
2366,2368,2010-05-27 08:00:00,2010-05-27 10:00:00,long,4249.75,4263.0,3113.75,235,999763.0,take_profit
2371,2373,2010-05-27 13:00:00,2010-05-27 15:00:00,long,4269.0,4283.25,3334.5,234,1002876.75,take_profit
2375,2380,2010-05-27 18:00:00,2010-05-27 23:00:00,long,4284.25,4280.75,-815.5,233,1006211.25,eod
2382,2383,2010-05-28 01:00:00,2010-05-28 02:00:00,long,4281.25,4284.25,699.0,233,1005395.75,eow
2385,2386,2010-05-28 04:00:00,2010-05-28 05:00:00,long,4286.75,4287.5,174.75,233,1006094.75,eow
2388,2389,2010-05-28 07:00:00,2010-05-28 08:00:00,long,4292.25,4286.5,-1334.0,232,1006269.5,stop_loss
2391,2392,2010-05-28 10:00:00,2010-05-28 11:00:00,long,4274.75,4272.75,-466.0,233,1004935.5,eow
2393,2394,2010-05-28 12:00:00,2010-05-28 13:00:00,long,4265.25,4262.25,-702.0,234,1004469.5,eow
2395,2396,2010-05-28 14:00:00,2010-05-28 15:00:00,long,4276.75,4273.25,-815.5,233,1003767.5,eow
2405,2417,2010-05-31 01:00:00,2010-05-31 19:00:00,long,4284.0,4278.5,-1281.5,233,1002952.0,stop_loss
2419,2421,2010-05-31 21:00:00,2010-05-31 23:00:00,long,4265.75,4268.75,702.0,234,1001670.5,eod
2423,2425,2010-06-01 01:00:00,2010-06-01 03:00:00,long,4270.75,4257.5,-3100.5,234,1002372.5,stop_loss
2426,2431,2010-06-01 04:00:00,2010-06-01 09:00:00,long,4250.25,4270.75,4817.5,235,999272.0,take_profit
2432,2433,2010-06-01 10:00:00,2010-06-01 11:00:00,long,4289.0,4275.25,-3203.75,233,1004089.5,stop_loss
2434,2437,2010-06-01 12:00:00,2010-06-01 15:00:00,long,4280.0,4255.5,-5708.5,233,1000885.75,stop_loss
2439,2444,2010-06-01 18:00:00,2010-06-01 23:00:00,long,4255.25,4258.5,763.75,235,995177.25,eod
2445,2455,2010-06-02 00:00:00,2010-06-02 10:00:00,long,4254.5,4269.75,3583.75,235,995941.0,take_profit
2459,2464,2010-06-02 14:00:00,2010-06-02 20:00:00,long,4286.75,4301.0,3320.25,233,999524.75,take_profit
2465,2467,2010-06-02 21:00:00,2010-06-02 23:00:00,long,4302.0,4304.0,464.0,232,1002845.0,eod
2469,2474,2010-06-03 01:00:00,2010-06-03 06:00:00,long,4309.0,4302.25,-1566.0,232,1003309.0,stop_loss
2475,2483,2010-06-03 07:00:00,2010-06-03 15:00:00,long,4302.0,4315.75,3190.0,232,1001743.0,take_profit
2487,2490,2010-06-03 20:00:00,2010-06-03 23:00:00,long,4317.0,4314.5,-577.5,231,1004933.0,eod
2491,2492,2010-06-04 00:00:00,2010-06-04 01:00:00,long,4316.0,4314.5,-346.5,231,1004355.5,eow
2493,2494,2010-06-04 02:00:00,2010-06-04 03:00:00,long,4315.5,4319.5,924.0,231,1004009.0,eow
2498,2499,2010-06-04 07:00:00,2010-06-04 08:00:00,long,4298.5,4278.5,-4640.0,232,1004933.0,stop_loss
2500,2501,2010-06-04 09:00:00,2010-06-04 10:00:00,long,4293.5,4290.0,-812.0,232,1000293.0,eow
2504,2505,2010-06-04 13:00:00,2010-06-04 14:00:00,long,4265.25,4253.0,-2866.5,234,999481.0,stop_loss
2506,2507,2010-06-04 15:00:00,2010-06-04 16:00:00,long,4252.75,4255.25,587.5,235,996614.5,eod
2515,2520,2010-06-07 01:00:00,2010-06-07 06:00:00,long,4244.75,4258.5,3231.25,235,997202.0,take_profit
2521,2524,2010-06-07 07:00:00,2010-06-07 10:00:00,long,4259.75,4235.75,-5616.0,234,1000433.25,stop_loss
2525,2528,2010-06-07 11:00:00,2010-06-07 14:00:00,long,4245.5,4230.25,-3583.75,235,994817.25,stop_loss
2529,2536,2010-06-07 15:00:00,2010-06-07 23:00:00,long,4218.25,4230.75,2962.5,237,991233.5,eod
2538,2541,2010-06-08 01:00:00,2010-06-08 04:00:00,long,4231.75,4218.25,-3186.0,236,994196.0,stop_loss
2543,2546,2010-06-08 06:00:00,2010-06-08 09:00:00,long,4217.25,4207.5,-2310.75,237,991010.0,stop_loss
2547,2548,2010-06-08 10:00:00,2010-06-08 11:00:00,long,4203.25,4216.5,3140.25,237,988699.25,take_profit
2551,2552,2010-06-08 14:00:00,2010-06-08 15:00:00,long,4201.0,4215.25,3391.5,238,991839.5,take_profit
2554,2556,2010-06-08 18:00:00,2010-06-08 20:00:00,long,4214.75,4206.5,-1955.25,237,995231.0,stop_loss
2557,2559,2010-06-08 21:00:00,2010-06-08 23:00:00,long,4210.0,4207.75,-533.25,237,993275.75,eod
2560,2567,2010-06-09 00:00:00,2010-06-09 07:00:00,long,4209.25,4222.25,3081.0,237,992742.5,take_profit
2570,2574,2010-06-09 10:00:00,2010-06-09 14:00:00,long,4229.5,4213.75,-3717.0,236,995823.5,stop_loss
2575,2582,2010-06-09 15:00:00,2010-06-09 23:00:00,long,4200.25,4208.75,2023.0,238,992106.5,eod
2585,2592,2010-06-10 02:00:00,2010-06-10 09:00:00,long,4213.0,4235.0,5214.0,237,994129.5,take_profit
2594,2595,2010-06-10 11:00:00,2010-06-10 12:00:00,long,4233.25,4228.0,-1239.0,236,999343.5,stop_loss
2596,2598,2010-06-10 13:00:00,2010-06-10 15:00:00,long,4235.25,4251.75,3894.0,236,998104.5,take_profit
2600,2604,2010-06-10 18:00:00,2010-06-10 22:00:00,long,4244.5,4239.75,-1116.25,235,1001998.5,stop_loss
2605,2606,2010-06-10 23:00:00,2010-06-11 00:00:00,long,4240.75,4240.75,0.0,235,1000882.25,eow
2608,2609,2010-06-11 02:00:00,2010-06-11 03:00:00,long,4245.0,4242.0,-705.0,235,1000882.25,eow
2610,2611,2010-06-11 04:00:00,2010-06-11 05:00:00,long,4245.0,4248.0,705.0,235,1000177.25,eow
2613,2614,2010-06-11 07:00:00,2010-06-11 08:00:00,long,4245.25,4229.75,-3642.5,235,1000882.25,stop_loss
2615,2616,2010-06-11 09:00:00,2010-06-11 10:00:00,long,4249.25,4251.25,470.0,235,997239.75,eow
2619,2620,2010-06-11 13:00:00,2010-06-11 14:00:00,long,4251.0,4253.25,528.75,235,997709.75,eow
2621,2622,2010-06-11 15:00:00,2010-06-11 16:00:00,long,4267.75,4265.0,-643.5,234,998238.5,eod
2630,2639,2010-06-14 01:00:00,2010-06-14 10:00:00,long,4275.25,4293.25,4194.0,233,997595.0,take_profit
2642,2644,2010-06-14 13:00:00,2010-06-14 15:00:00,long,4277.5,4268.0,-2213.5,233,1001789.0,stop_loss
2647,2651,2010-06-14 19:00:00,2010-06-14 23:00:00,long,4269.75,4275.25,1287.0,234,999575.5,eod
2653,2654,2010-06-15 01:00:00,2010-06-15 02:00:00,long,4274.5,4268.0,-1514.5,233,1000862.5,stop_loss
2655,2661,2010-06-15 03:00:00,2010-06-15 09:00:00,long,4273.5,4294.75,4972.5,234,999348.0,take_profit
2663,2667,2010-06-15 11:00:00,2010-06-15 15:00:00,long,4300.25,4318.0,4118.0,232,1004320.5,take_profit
2669,2674,2010-06-15 18:00:00,2010-06-15 23:00:00,long,4313.5,4313.5,0.0,231,1008438.5,eod
2676,2683,2010-06-16 01:00:00,2010-06-16 08:00:00,long,4311.0,4306.25,-1097.25,231,1008438.5,stop_loss
2684,2689,2010-06-16 09:00:00,2010-06-16 14:00:00,long,4320.25,4333.25,3003.0,231,1007341.25,take_profit
2691,2697,2010-06-16 16:00:00,2010-06-16 23:00:00,long,4326.0,4321.0,-1155.0,231,1010344.25,stop_loss
2698,2703,2010-06-17 00:00:00,2010-06-17 05:00:00,long,4320.5,4334.5,3234.0,231,1009189.25,take_profit
2705,2708,2010-06-17 07:00:00,2010-06-17 10:00:00,long,4338.0,4321.5,-3795.0,230,1012423.25,stop_loss
2709,2710,2010-06-17 11:00:00,2010-06-17 12:00:00,long,4330.5,4325.75,-1092.5,230,1008628.25,stop_loss
2711,2712,2010-06-17 13:00:00,2010-06-17 14:00:00,long,4333.5,4326.25,-1667.5,230,1007535.75,stop_loss
2713,2720,2010-06-17 15:00:00,2010-06-17 23:00:00,long,4332.25,4334.5,517.5,230,1005868.25,eod
2744,2753,2010-06-21 01:00:00,2010-06-21 10:00:00,long,4358.0,4345.0,-2977.0,229,1006385.75,stop_loss
2754,2756,2010-06-21 11:00:00,2010-06-21 13:00:00,long,4342.75,4334.25,-1955.0,230,1003408.75,stop_loss
2757,2758,2010-06-21 14:00:00,2010-06-21 15:00:00,long,4328.0,4317.75,-2367.75,231,1001453.75,stop_loss
2759,2765,2010-06-21 16:00:00,2010-06-21 23:00:00,long,4323.25,4324.75,346.5,231,999086.0,eod
2768,2771,2010-06-22 02:00:00,2010-06-22 05:00:00,long,4323.5,4314.5,-2079.0,231,999432.5,stop_loss
2772,2776,2010-06-22 06:00:00,2010-06-22 10:00:00,long,4317.5,4331.0,3118.5,231,997353.5,take_profit
2777,2779,2010-06-22 11:00:00,2010-06-22 13:00:00,long,4332.5,4326.25,-1437.5,230,1000472.0,stop_loss
2781,2788,2010-06-22 15:00:00,2010-06-22 23:00:00,long,4302.25,4306.0,870.0,232,999034.5,eod
2789,2798,2010-06-23 00:00:00,2010-06-23 09:00:00,long,4305.75,4299.5,-1450.0,232,999904.5,stop_loss
2801,2806,2010-06-23 12:00:00,2010-06-23 18:00:00,long,4295.75,4288.0,-1798.0,232,998454.5,stop_loss
2807,2811,2010-06-23 19:00:00,2010-06-23 23:00:00,long,4291.75,4295.5,873.75,233,996656.5,eod
2813,2815,2010-06-24 01:00:00,2010-06-24 03:00:00,long,4294.0,4282.25,-2726.0,232,997530.25,stop_loss
2816,2826,2010-06-24 04:00:00,2010-06-24 14:00:00,long,4277.75,4271.75,-1398.0,233,994804.25,stop_loss
2827,2834,2010-06-24 15:00:00,2010-06-24 23:00:00,long,4266.25,4269.0,643.5,234,993406.25,eod
2835,2836,2010-06-25 00:00:00,2010-06-25 01:00:00,long,4269.0,4272.5,819.0,234,994049.75,eow
2838,2839,2010-06-25 03:00:00,2010-06-25 04:00:00,long,4273.5,4266.5,-1638.0,234,994868.75,stop_loss
2841,2842,2010-06-25 06:00:00,2010-06-25 07:00:00,long,4270.0,4274.5,1053.0,234,993230.75,eow
2844,2845,2010-06-25 09:00:00,2010-06-25 10:00:00,long,4262.75,4252.25,-2457.0,234,994283.75,stop_loss
2846,2847,2010-06-25 11:00:00,2010-06-25 12:00:00,long,4260.0,4263.0,702.0,234,991826.75,eow
2848,2849,2010-06-25 13:00:00,2010-06-25 14:00:00,long,4274.75,4270.75,-932.0,233,992528.75,eow
2858,2859,2010-06-28 00:00:00,2010-06-28 01:00:00,long,4266.25,4261.0,-1228.5,234,991596.75,stop_loss
2860,2867,2010-06-28 02:00:00,2010-06-28 09:00:00,long,4263.75,4253.5,-2398.5,234,990368.25,stop_loss
2868,2873,2010-06-28 10:00:00,2010-06-28 15:00:00,long,4264.75,4256.25,-1989.0,234,987969.75,stop_loss
2874,2880,2010-06-28 16:00:00,2010-06-28 23:00:00,long,4255.5,4250.5,-1170.0,234,985980.75,stop_loss
2881,2883,2010-06-29 00:00:00,2010-06-29 02:00:00,long,4247.25,4241.5,-1351.25,235,984810.75,stop_loss
2884,2890,2010-06-29 03:00:00,2010-06-29 09:00:00,long,4232.5,4207.5,-5900.0,236,983459.5,stop_loss
2892,2895,2010-06-29 11:00:00,2010-06-29 14:00:00,long,4199.0,4193.25,-1368.5,238,977559.5,stop_loss
2896,2903,2010-06-29 15:00:00,2010-06-29 23:00:00,long,4186.0,4191.75,1368.5,238,976191.0,eod
2904,2912,2010-06-30 00:00:00,2010-06-30 08:00:00,long,4191.5,4186.0,-1309.0,238,977559.5,stop_loss
2913,2914,2010-06-30 09:00:00,2010-06-30 10:00:00,long,4190.25,4185.25,-1190.0,238,976250.5,stop_loss
2915,2917,2010-06-30 11:00:00,2010-06-30 13:00:00,long,4194.25,4188.75,-1309.0,238,975060.5,stop_loss
2922,2924,2010-06-30 19:00:00,2010-06-30 21:00:00,long,4160.0,4146.25,-3300.0,240,973751.5,stop_loss
2925,2926,2010-06-30 22:00:00,2010-06-30 23:00:00,long,4148.75,4147.25,-361.5,241,970451.5,eod
2927,2937,2010-07-01 00:00:00,2010-07-01 10:00:00,long,4150.5,4130.0,-4920.0,240,970090.0,stop_loss
2938,2947,2010-07-01 11:00:00,2010-07-01 21:00:00,long,4146.25,4159.5,3193.25,241,965170.0,take_profit
2950,2951,2010-07-02 00:00:00,2010-07-02 01:00:00,long,4157.75,4155.0,-660.0,240,968363.25,eow
2952,2953,2010-07-02 02:00:00,2010-07-02 03:00:00,long,4156.5,4150.5,-1440.0,240,967703.25,stop_loss
2954,2955,2010-07-02 04:00:00,2010-07-02 05:00:00,long,4154.25,4153.75,-120.0,240,966263.25,eow
2956,2957,2010-07-02 06:00:00,2010-07-02 07:00:00,long,4153.75,4159.75,1440.0,240,966143.25,eow
2958,2959,2010-07-02 08:00:00,2010-07-02 09:00:00,long,4152.25,4155.5,780.0,240,967583.25,eow
2961,2962,2010-07-02 11:00:00,2010-07-02 12:00:00,long,4144.25,4140.5,-903.75,241,968363.25,eow
2963,2964,2010-07-02 13:00:00,2010-07-02 14:00:00,long,4146.75,4147.0,60.25,241,967459.5,eow
2965,2966,2010-07-02 15:00:00,2010-07-02 16:00:00,long,4148.5,4143.5,-1205.0,241,967519.75,stop_loss
2973,2985,2010-07-05 00:00:00,2010-07-05 18:00:00,long,4146.25,4142.0,-1024.25,241,966314.75,stop_loss
2988,2990,2010-07-05 21:00:00,2010-07-05 23:00:00,long,4135.5,4143.75,1988.25,241,965290.5,eod
2993,2995,2010-07-06 02:00:00,2010-07-06 04:00:00,long,4149.5,4162.25,3060.0,240,967278.75,take_profit
2996,3001,2010-07-06 05:00:00,2010-07-06 10:00:00,long,4166.25,4178.75,3000.0,240,970338.75,take_profit
3004,3013,2010-07-06 13:00:00,2010-07-06 23:00:00,long,4149.0,4151.5,602.5,241,973338.75,eod
3015,3018,2010-07-07 01:00:00,2010-07-07 04:00:00,long,4153.5,4148.5,-1200.0,240,973941.25,stop_loss
3019,3023,2010-07-07 05:00:00,2010-07-07 09:00:00,long,4147.0,4167.5,4940.5,241,972741.25,take_profit
3024,3025,2010-07-07 10:00:00,2010-07-07 11:00:00,long,4181.25,4177.0,-1015.75,239,977681.75,stop_loss
3026,3028,2010-07-07 12:00:00,2010-07-07 14:00:00,long,4179.5,4194.75,3644.75,239,976666.0,take_profit
3029,3036,2010-07-07 15:00:00,2010-07-07 23:00:00,long,4209.5,4212.5,711.0,237,980310.75,eod
3037,3041,2010-07-08 00:00:00,2010-07-08 04:00:00,long,4210.75,4205.75,-1185.0,237,981021.75,stop_loss
3042,3045,2010-07-08 05:00:00,2010-07-08 08:00:00,long,4206.25,4219.75,3199.5,237,979836.75,take_profit
3049,3052,2010-07-08 12:00:00,2010-07-08 15:00:00,long,4202.0,4217.75,3732.75,237,983036.25,take_profit
3055,3059,2010-07-08 19:00:00,2010-07-08 23:00:00,long,4215.75,4220.0,1007.25,237,986769.0,eod
3061,3062,2010-07-09 01:00:00,2010-07-09 02:00:00,long,4220.0,4220.25,59.0,236,987776.25,eow
3064,3065,2010-07-09 04:00:00,2010-07-09 05:00:00,long,4217.0,4219.5,592.5,237,987835.25,eow
3067,3068,2010-07-09 07:00:00,2010-07-09 08:00:00,long,4218.25,4214.75,-829.5,237,988427.75,eow
3069,3070,2010-07-09 09:00:00,2010-07-09 10:00:00,long,4221.25,4224.5,767.0,236,987598.25,eow
3074,3075,2010-07-09 14:00:00,2010-07-09 15:00:00,long,4230.75,4235.25,1062.0,236,988365.25,eow
3083,3086,2010-07-12 00:00:00,2010-07-12 03:00:00,long,4230.5,4226.0,-1062.0,236,989427.25,stop_loss
3087,3092,2010-07-12 04:00:00,2010-07-12 09:00:00,long,4226.0,4250.0,5664.0,236,988365.25,take_profit
3095,3099,2010-07-12 12:00:00,2010-07-12 16:00:00,long,4232.75,4247.5,3481.0,236,994029.25,take_profit
3101,3105,2010-07-12 19:00:00,2010-07-12 23:00:00,long,4248.0,4243.25,-1116.25,235,997510.25,stop_loss
3106,3111,2010-07-13 00:00:00,2010-07-13 05:00:00,long,4242.75,4258.25,3642.5,235,996394.0,take_profit
3113,3115,2010-07-13 07:00:00,2010-07-13 09:00:00,long,4257.0,4250.25,-1579.5,234,1000036.5,stop_loss
3116,3120,2010-07-13 10:00:00,2010-07-13 14:00:00,long,4249.5,4267.25,4171.25,235,998457.0,take_profit
3122,3128,2010-07-13 16:00:00,2010-07-13 23:00:00,long,4280.0,4287.0,1631.0,233,1002628.25,eod
3153,3161,2010-07-15 01:00:00,2010-07-15 09:00:00,long,4276.75,4271.75,-1165.0,233,1004259.25,stop_loss
3163,3167,2010-07-15 11:00:00,2010-07-15 15:00:00,long,4261.25,4276.0,3451.5,234,1003094.25,take_profit
3171,3174,2010-07-15 20:00:00,2010-07-15 23:00:00,long,4277.25,4272.25,-1165.0,233,1006545.75,stop_loss
3175,3176,2010-07-16 00:00:00,2010-07-16 01:00:00,long,4266.0,4265.0,-234.0,234,1005380.75,eow
3177,3178,2010-07-16 02:00:00,2010-07-16 03:00:00,long,4267.0,4270.25,760.5,234,1005146.75,eow
3180,3181,2010-07-16 05:00:00,2010-07-16 06:00:00,long,4274.0,4276.5,582.5,233,1005907.25,eow
3186,3187,2010-07-16 11:00:00,2010-07-16 12:00:00,long,4235.25,4233.75,-354.0,236,1006489.75,eow
3188,3189,2010-07-16 13:00:00,2010-07-16 14:00:00,long,4232.0,4231.25,-177.0,236,1006135.75,eow
3193,3197,2010-07-18 19:00:00,2010-07-18 23:00:00,long,4221.75,4226.25,1062.0,236,1005958.75,eod
3198,3208,2010-07-19 00:00:00,2010-07-19 10:00:00,long,4227.25,4220.0,-1711.0,236,1007020.75,stop_loss
3209,3211,2010-07-19 11:00:00,2010-07-19 13:00:00,long,4229.75,4225.0,-1121.0,236,1005309.75,stop_loss
3212,3214,2010-07-19 14:00:00,2010-07-19 16:00:00,long,4236.75,4220.25,-3894.0,236,1004188.75,stop_loss
3216,3220,2010-07-19 19:00:00,2010-07-19 23:00:00,long,4222.75,4230.0,1711.0,236,1000294.75,eod
3222,3224,2010-07-20 01:00:00,2010-07-20 03:00:00,long,4227.25,4221.0,-1475.0,236,1002005.75,stop_loss
3225,3226,2010-07-20 04:00:00,2010-07-20 05:00:00,long,4223.25,4215.0,-1947.0,236,1000530.75,stop_loss
3228,3233,2010-07-20 07:00:00,2010-07-20 12:00:00,long,4215.0,4230.25,3614.25,237,998583.75,take_profit
3234,3236,2010-07-20 13:00:00,2010-07-20 15:00:00,long,4248.0,4262.0,3290.0,235,1002198.0,take_profit
3237,3240,2010-07-20 16:00:00,2010-07-20 20:00:00,long,4274.75,4268.75,-1398.0,233,1005488.0,stop_loss
3241,3243,2010-07-20 21:00:00,2010-07-20 23:00:00,long,4270.0,4268.0,-468.0,234,1004090.0,eod
3244,3253,2010-07-21 00:00:00,2010-07-21 09:00:00,long,4268.25,4258.0,-2398.5,234,1003622.0,stop_loss
3254,3258,2010-07-21 10:00:00,2010-07-21 14:00:00,long,4258.25,4237.0,-4972.5,234,1001223.5,stop_loss
3259,3266,2010-07-21 15:00:00,2010-07-21 23:00:00,long,4237.25,4237.25,0.0,236,996251.0,eod
3267,3271,2010-07-22 00:00:00,2010-07-22 04:00:00,long,4236.75,4258.0,5015.0,236,996251.0,take_profit
3274,3276,2010-07-22 07:00:00,2010-07-22 09:00:00,long,4257.5,4271.25,3217.5,234,1001266.0,take_profit
3277,3278,2010-07-22 10:00:00,2010-07-22 11:00:00,long,4287.75,4280.75,-1631.0,233,1004483.5,stop_loss
3279,3283,2010-07-22 12:00:00,2010-07-22 16:00:00,long,4282.75,4271.5,-2621.25,233,1002852.5,stop_loss
3284,3289,2010-07-22 18:00:00,2010-07-22 23:00:00,long,4275.75,4275.25,-116.5,233,1000231.25,eod
3290,3291,2010-07-23 00:00:00,2010-07-23 01:00:00,long,4277.25,4274.75,-582.5,233,1000114.75,eow
3292,3293,2010-07-23 02:00:00,2010-07-23 03:00:00,long,4278.75,4279.5,174.75,233,999532.25,eow
3294,3295,2010-07-23 04:00:00,2010-07-23 05:00:00,long,4285.75,4283.25,-582.5,233,999707.0,eow
3296,3297,2010-07-23 06:00:00,2010-07-23 07:00:00,long,4284.25,4282.25,-466.0,233,999124.5,eow
3299,3300,2010-07-23 09:00:00,2010-07-23 10:00:00,long,4268.75,4278.75,2340.0,234,998658.5,eow
3302,3303,2010-07-23 12:00:00,2010-07-23 13:00:00,long,4275.75,4290.0,3320.25,233,1000998.5,take_profit
